SMILES,Original_SMILES,ATSC1pe,MATS2c,SlogP_VSA2
CNC=C=C=COC,CO/C=C/OCNN,0.012359516,-0.269926655,14.15746952
CN=C=C/C=C/OC,CNCO/C=C/NO,0.132841869,-0.292189199,20.02726859
CNCC/C=C/ON,CNCO/C=C/NO,0.24005275,-0.332476654,13.59242839
C=NCC=C=CON,CNCO/C=C/NO,0.226896484,-0.433266788,13.26227256
CN=C=C/C=C/ON,CNCO/C=C/NO,0.226896484,-0.408410895,12.91747105
C=NC=C/C=C/ON,CNCO/C=C/NO,0.226896484,-0.451514052,6.717516156
CNCC/C=C/OO,CNCO/C=C/NO,0.531700554,-0.330998575,18.84966378
CN=CC=C=COO,CNCO/C=C/NO,0.507696,-0.437839175,18.51950796
CNC=C=C=COO,CNCO/C=C/NO,0.342076,-0.387663533,12.30490738
CNCC/C=C/OF,CNCO/C=C/NO,1.171413889,-0.192862004,13.59242839
C=NC=C/C=C/OF,CNCO/C=C/NO,1.200142347,-0.28214246,6.717516156
CN=CC=C=COF,CNCO/C=C/NO,1.200142347,-0.266030961,13.26227256
CC/C=C/NCNC,CO/C=C/OCNN,-0.025512397,-0.008003333,13.71636317
CC=C=CNC=NC,CNCO/C=C/NO,0.0147,0.034474164,13.38620735
C=C/C=C/N=CNC,CO/C=C/OCNN,0.0147,-0.063565357,13.38620735
CCC=C=NC=NC,CO/C=C/OCNN,0.1176,-0.119677451,19.25600641
C=NCNC=C=CC,CNCO/C=C/NO,0.0147,-0.023478908,13.38620735
C=NCN=C=CCC,CNCO/C=C/NO,0.1176,-0.191022806,19.25600641
CC=C=C=NCNC,CNCO/C=C/NO,0.0147,-0.047805056,19.58616224
C=CC=C=NCNC,CO/C=C/OCNN,0.0147,-0.123960485,19.58616224
C=C/C=C/NC=NC,CO/C=C/OCNN,0.0147,-0.029734379,13.38620735
CNCN/C=C/CN,CNCO/C=C/NO,-0.276311111,-0.00049628,20.26111958
CN=CN/C=C/C=N,CNCO/C=C/NO,-0.159071972,-0.032324794,19.60080792
CNC=N/C=C/C=N,CNCO/C=C/NO,-0.159071972,-0.05072316,19.60080792
CN=C=N/C=C/CN,CNCO/C=C/NO,-0.159071972,0.050213797,19.60080792
CNCNC=C=C=N,CNCO/C=C/NO,-0.282148443,0.026805265,19.58616224
CN=CNC=C=CN,CNCO/C=C/NO,-0.282148443,0.070632749,13.38620735
CN=CN=C=CCN,CNCO/C=C/NO,-0.159071972,-0.081328835,25.80076281
CNCN/C=C/CO,CNCO/C=C/NO,-0.33604725,-0.026348899,25.42977253
CNCN=C=CC=O,CNCO/C=C/NO,-0.089434766,-0.14232296,25.87232276
CN=CN/C=C/C=O,CNCO/C=C/NO,-0.089434766,-0.055961434,19.67236787
C=NCN/C=C/C=O,CNCO/C=C/NO,-0.089434766,-0.103169102,19.67236787
CN=CNC=C=CO,CNCO/C=C/NO,-0.349203516,0.028237854,18.49273474
CNCN=C=C=CO,CNCO/C=C/NO,-0.349203516,-0.034342009,24.69268963
CNCN/C=C/CF,CNCO/C=C/NO,-0.200196676,-0.040982761,20.39095414
CN=CNC=C=CF,CNCO/C=C/NO,-0.167587111,0.014200981,13.38620735
CNCN=C=C=CF,CNCO/C=C/NO,-0.167587111,-0.08505161,19.58616224
C=NC=N/C=C/CF,CNCO/C=C/NO,0.002606222,-0.144936469,19.73064249
CNC=NC=C=CF,CNCO/C=C/NO,-0.167587111,-0.03195431,13.38620735
CN=C=N/C=C/CF,CNCO/C=C/NO,0.002606222,0.004759795,19.73064249
CN/C=C/NCNC,CO/C=C/OCNN,-0.104811111,-0.129178944,20.76403515
CN=C=CNC=NC,CNCO/C=C/NO,0.012428028,-0.094517711,26.30367839
CN=C=C=NCNC,CNCO/C=C/NO,0.012428028,-0.186898344,32.50363328
C=N/C=C/NCN=C,CO/C=C/OCNN,0.012428028,-0.213313535,20.1037235
C=NCNC=C=NC,CO/C=C/OCNN,0.012428028,-0.14045286,26.30367839
CN=C=CN=CNC,CNCO/C=C/NO,0.012428028,-0.146343797,26.30367839
CNCN/C=C/NN,CNCO/C=C/NO,-0.190904,-0.211604946,13.71636317
C=NC=N/C=C/NN,CNCO/C=C/NO,-0.12280625,-0.389790361,13.05605152
C=NCN=C=CNN,CNCO/C=C/NO,-0.12280625,-0.392455437,19.25600641
CNC=NC=C=NN,CNCO/C=C/NO,-0.12280625,-0.102301591,19.25600641
CN=C=N/C=C/NN,CNCO/C=C/NO,-0.12280625,-0.320200852,13.05605152
CN=CNC=C=NN,CNCO/C=C/NO,-0.12280625,-0.068214441,19.25600641
CN=CN/C=C/N=N,CNCO/C=C/NO,0.02296875,-0.175162514,13.38620735
C=NCN/C=C/N=N,CNCO/C=C/NO,0.02296875,-0.218598423,13.38620735
CNCN/C=C/NO,CNCO/C=C/NO,-0.09569723,-0.21613503,18.9236162
CN=C=N/C=C/NO,CNCO/C=C/NO,-0.029836,-0.321225183,18.26330454
CNCN=C=CN=O,CNCO/C=C/NO,0.276324,-0.226936872,19.58616224
CNCN=C=C=NO,CNCO/C=C/NO,-0.029836,-0.149072166,30.66321432
CN=CN/C=C/N=O,CNCO/C=C/NO,0.276324,-0.112638647,13.38620735
CN=CNC=C=NO,CNCO/C=C/NO,-0.029836,-0.066820881,24.46325943
CNC=N/C=C/N=O,CNCO/C=C/NO,0.276324,-0.11583218,13.38620735
C=NC=N/C=C/NO,CNCO/C=C/NO,-0.029836,-0.396382418,18.26330454
CNCN/C=C/NF,CNCO/C=C/NO,0.283088889,-0.106603105,13.71636317
C=NCN=C=CNF,CNCO/C=C/NO,0.413934694,-0.276104083,19.25600641
CNC=NC=C=NF,CNCO/C=C/NO,0.413934694,-0.087239393,19.25600641
CN=C=N/C=C/NF,CNCO/C=C/NO,0.413934694,-0.130543147,13.05605152
CNCN/C=C/OC,CO/C=C/OCNN,-0.02454725,-0.202059227,20.82616071
CN=CN=C=COC,CO/C=C/OCNN,0.105315234,-0.314156356,26.36580395
C=NCN=C=COC,CNCO/C=C/NO,0.105315234,-0.338674054,26.36580395
CNCN/C=C/ON,CNCO/C=C/NO,0.04430277,-0.27282565,13.71636317
CN=C=N/C=C/ON,CNCO/C=C/NO,0.110164,-0.394288892,13.05605152
C=NC=N/C=C/ON,CNCO/C=C/NO,0.110164,-0.468078016,13.05605152
C=NCN=C=CON,CNCO/C=C/NO,0.110164,-0.470266921,19.25600641
CNCN/C=C/OO,CNCO/C=C/NO,0.289665432,-0.270909415,18.97359857
CN=CN=C=COO,CNCO/C=C/NO,0.348263265,-0.456071064,24.5132418
CNCN/C=C/OF,CNCO/C=C/NO,0.904475087,-0.148108294,13.71636317
CN=C=N/C=C/OF,CNCO/C=C/NO,1.035522485,-0.165774224,13.05605152
CC/C=C/OCNC,CO/C=C/OCNN,0.087994331,-0.042468261,13.77848873
C=C/C=C/OC=NC,CO/C=C/OCNN,0.132841869,-0.064363691,13.4483329
C=C=C=COCNC,CO/C=C/OCNN,0.012359516,-0.073548956,13.77848873
CNCO/C=C/CN,CNCO/C=C/NO,-0.19604725,-0.03020745,20.32324514
CN=COC=C=CN,CNCO/C=C/NO,-0.209203516,0.030396931,13.4483329
CNCOC=C=C=N,CNCO/C=C/NO,-0.209203516,-0.031723172,19.64828779
CN=CO/C=C/C=N,CNCO/C=C/NO,-0.066184766,-0.054817995,19.66293348
CNCO/C=C/CO,CNCO/C=C/NO,-0.260399446,-0.046593873,25.49189809
CN=CO/C=C/C=O,CNCO/C=C/NO,0.016416,-0.058778769,19.73449343
CN=COC=C=CO,CNCO/C=C/NO,-0.284404,0.004354851,18.5548603
CNCO/C=C/CF,CNCO/C=C/NO,-0.101286111,-0.054758867,20.4530797
CN=COC=C=CF,CNCO/C=C/NO,-0.072557653,-0.011693594,13.4483329
CN/C=C/OCNC,CO/C=C/OCNN,-0.02454725,-0.174896189,20.82616071
C=N/C=C/OC=NC,CNCO/C=C/NO,0.105315234,-0.216045004,20.16584906
CN=C=COC=NC,CNCO/C=C/NO,0.105315234,-0.161771417,26.36580395
CNCO/C=C/NN,CNCO/C=C/NO,-0.15169723,-0.245422372,13.77848873
CN=COC=C=NN,CNCO/C=C/NO,-0.085836,-0.130717606,19.31813197
C=NCOC=C=NN,CNCO/C=C/NO,-0.085836,-0.193638165,19.31813197
CNCO/C=C/NO,CNCO/C=C/NO,-0.066334568,-0.246676391,18.98574175
C=NCOC=C=NO,CNCO/C=C/NO,-0.007736735,-0.175658236,24.52538499
CN=COC=C=NO,CNCO/C=C/NO,-0.007736735,-0.117109591,24.52538499
CNCO/C=C/NF,CNCO/C=C/NO,0.332475087,-0.153181735,13.77848873
C=NCOC=C=NF,CNCO/C=C/NO,0.463522485,-0.212946688,19.31813197
CN=COC=C=NF,CNCO/C=C/NO,0.463522485,-0.115861603,19.31813197
CNCO/C=C/OC,CO/C=C/OCNN,0.051100554,-0.248541866,20.88828627
CNCO/C=C/ON,CNCO/C=C/NO,0.073665432,-0.314156708,13.77848873
CNCO/C=C/OO,CNCO/C=C/NO,0.306952595,-0.311103512,19.03572412
CNCO/C=C/OF,CNCO/C=C/NO,0.942785937,-0.207568115,13.77848873
CC/C=C/CCOC,CO/C=C/OCNN,0.12899938,-0.317208039,13.71667951
C=C/C=C/C=COC,CNCO/C=C/NO,0.108025,-0.304886631,7.109797541
COCC/C=C/CN,CNCO/C=C/NO,-0.083505669,-0.183972019,20.26143591
COCC=C=C=CN,CNCO/C=C/NO,-0.159140484,-0.141781947,13.71667951
COCCC=C=C=N,CNCO/C=C/NO,-0.038658131,-0.180345025,19.58647857
COCC/C=C/CO,CNCO/C=C/NO,-0.110761,-0.186064066,25.43008887
COC=CC=C=CO,CNCO/C=C/NO,-0.202089063,-0.132926107,12.21632494
COCC=C=C=CO,CNCO/C=C/NO,-0.202089063,-0.146258527,18.8232069
COCCC=C=C=O,CNCO/C=C/NO,0.052673437,-0.233336617,19.65803851
COCC=C=CC=O,CNCO/C=C/NO,0.052673437,-0.336462437,20.00284003
COC=C=C=CCO,CO/C=C/OCNN,-0.202089063,-0.226643472,18.8232069
COCC/C=C/CF,CNCO/C=C/NO,0.065183934,-0.290367252,20.39127048
COC=C=C=CCF,CO/C=C/OCNN,0.007638222,-0.296795676,13.78438851
COC=CC=C=CF,CNCO/C=C/NO,0.007638222,-0.282247605,7.109797541
CN/C=C/CCOC,CO/C=C/OCNN,0.087994331,-0.254310299,20.76435149
C=N/C=C/C=COC,CNCO/C=C/NO,0.132841869,-0.327817878,13.8273137
COCC/C=C/NN,CNCO/C=C/NO,0.04405275,-0.335596802,13.71667951
COC=C/C=C/N=N,CNCO/C=C/NO,0.173915234,-0.321704043,7.109797541
COC=CC=C=NN,CNCO/C=C/NO,0.030896484,-0.222366033,12.9795966
COCC=C=C=NN,CNCO/C=C/NO,0.030896484,-0.24264201,19.58647857
COCC/C=C/NO,CNCO/C=C/NO,0.175700554,-0.33794141,18.92393253
COCC=C=C=NO,CNCO/C=C/NO,0.151696,-0.222851683,24.79373159
COCC/C=C/NF,CNCO/C=C/NO,0.599413889,-0.265887193,13.71667951
COCC=C=C=NF,CNCO/C=C/NO,0.628142347,-0.384143016,19.58647857
CO/C=C/CCOC,CO/C=C/OCNN,0.200739,-0.270577455,20.82647705
COC=C=C=COC,CNCO/C=C/NO,0.109410937,-0.306299378,14.21959508
COCC/C=C/ON,CNCO/C=C/NO,0.315700554,-0.351029882,13.71667951
COCC/C=C/OO,CNCO/C=C/NO,0.601590432,-0.351109544,18.9739149
COC=C=C=COO,CO/C=C/OCNN,0.370235204,-0.420296443,12.36703294
COCC/C=C/OF,CNCO/C=C/NO,1.26640519,-0.235093131,13.71667951
CC/C=C/NCOC,CO/C=C/OCNN,0.087994331,-0.037040822,13.84061429
CC=C=CN=COC,CO/C=C/OCNN,0.132841869,-0.105781924,13.51045846
C=CC=C=NCOC,CO/C=C/OCNN,0.132841869,-0.202183888,19.71041335
COCN/C=C/CN,CNCO/C=C/NO,-0.19604725,-0.022963907,20.38537069
COC=NC=C=CN,CNCO/C=C/NO,-0.209203516,-0.02740458,13.51045846
COCN=C=CC=N,CNCO/C=C/NO,-0.066184766,-0.169124251,25.92501393
COCN/C=C/CO,CNCO/C=C/NO,-0.260399446,-0.044718605,25.55402365
COCN=C=CC=O,CNCO/C=C/NO,0.016416,-0.196019497,25.99657388
COCN=C=C=CO,CNCO/C=C/NO,-0.284404,-0.073009699,24.81694075
COC=NC=C=CO,CNCO/C=C/NO,-0.284404,-0.042178898,18.61698586
COCN/C=C/CF,CNCO/C=C/NO,-0.101286111,-0.06302623,20.51520526
COCN=C=C=CF,CNCO/C=C/NO,-0.072557653,-0.155354386,19.71041335
COC=NC=C=CF,CNCO/C=C/NO,-0.072557653,-0.100050393,13.51045846
CN/C=C/NCOC,CO/C=C/OCNN,-0.02454725,-0.140791528,20.88828627
C=N/C=C/N=COC,CNCO/C=C/NO,0.105315234,-0.225851785,20.22797462
CN=C=C=NCOC,CNCO/C=C/NO,0.105315234,-0.237293652,32.6278844
COCN/C=C/NN,CNCO/C=C/NO,-0.15169723,-0.219457487,13.84061429
COC=NC=C=NN,CNCO/C=C/NO,-0.085836,-0.143073169,19.38025753
COCN/C=C/NO,CNCO/C=C/NO,-0.066334568,-0.224283422,19.04786731
COCN=C=C=NO,CNCO/C=C/NO,-0.007736735,-0.187379156,30.78746544
COC=NC=C=NO,CNCO/C=C/NO,-0.007736735,-0.128721241,24.58751055
COCN/C=C/NF,CNCO/C=C/NO,0.332475087,-0.122456028,13.84061429
COCN=C=C=NF,CNCO/C=C/NO,0.463522485,-0.244887945,25.58021242
CO/C=C/NCOC,CO/C=C/OCNN,0.051100554,-0.207507376,20.95041183
COCN/C=C/ON,CNCO/C=C/NO,0.073665432,-0.276620629,13.84061429
COCN/C=C/OO,CNCO/C=C/NO,0.306952595,-0.275461358,19.09784968
COCN/C=C/OF,CNCO/C=C/NO,0.942785937,-0.158823448,13.84061429
CC/C=C/OCOC,CO/C=C/OCNN,0.200739,-0.073008694,13.90273985
C=C=C=COCOC,CNCO/C=C/NO,0.109410937,-0.103548129,13.90273985
COCO/C=C/CN,CNCO/C=C/NO,-0.120399446,-0.055731841,20.44749625
COCOC=C=C=N,CNCO/C=C/NO,-0.144404,-0.059712606,19.77253891
COCO/C=C/CO,CNCO/C=C/NO,-0.190509568,-0.068920201,25.61614921
COCOC=C=C=O,CNCO/C=C/NO,-0.074129082,-0.06115878,19.84409885
COCO/C=C/CF,CNCO/C=C/NO,-0.00629481,-0.081114487,20.57733082
CN/C=C/OCOC,CO/C=C/OCNN,0.051100554,-0.190146826,20.95041183
COCO/C=C/NN,CNCO/C=C/NO,-0.122334568,-0.258525013,13.90273985
COCO/C=C/NO,CNCO/C=C/NO,-0.049047405,-0.260497057,19.10999287
COCO/C=C/NF,CNCO/C=C/NO,0.370785937,-0.173331129,13.90273985
CO/C=C/OCOC,CO/C=C/OCNN,0.120990432,-0.258316471,21.01253739
COCO/C=C/ON,CNCO/C=C/NO,0.090952595,-0.323818542,13.90273985
COCO/C=C/OO,CNCO/C=C/NO,0.30924375,-0.322153679,19.15997524
COCO/C=C/OF,CNCO/C=C/NO,0.9669,-0.223317736,13.90273985
CCCCCCCCC,CNCCCOCNC,-0.058263971,-0.246716319,0
CCCC=C=CCCC,CCNNOCCCN,-0.050176,-0.279942101,0
CC=CC=CCCCC,CNCCCOCNC,-0.050176,-0.288621214,0
CCC=CCC=CCC,CCNNOCCCN,-0.050176,-0.26180882,0
CC=C=CCCCCC,CNCCCOCNC,-0.050176,-0.253977542,0
C=CC=CCCCCC,CCNNOCCCN,-0.050176,-0.250239155,0
CC=CCCC=CCC,CCNNOCCCN,-0.050176,-0.29936771,0
C=CCCCCC=CC,CCNNOCCCN,-0.050176,-0.297842634,0
CC=CCC=CCCC,CCNNOCCCN,-0.050176,-0.305912434,0
CCCCCCCCN,CCNNOCCCN,-0.1758,-0.061295646,6.544756406
CCCCC=CC=CN,CCNNOCCCN,-0.187969444,-0.03963,0
CCCC=CC=CCN,CCNNOCCCN,-0.187969444,-0.05823126,6.544756406
C=CCC=CCCCN,CCNNOCCCN,-0.187969444,-0.103213279,6.544756406
CCC=CCC=CCN,CCNNOCCCN,-0.187969444,-0.062374165,6.544756406
CC=CCCCC=CN,CCNNOCCCN,-0.187969444,-0.029045643,0
C=CC=CCCCCN,CCNNOCCCN,-0.187969444,-0.084539961,6.544756406
CCC=CC=CCCN,CCNNOCCCN,-0.187969444,-0.099604631,6.544756406
CCCCCC=CC=N,CCNNOCCCN,-0.113652778,-0.10925767,6.21460058
CC=C=CCCCCN,CCNNOCCCN,-0.187969444,-0.07561418,6.544756406
CCCCCCCCO,CCNNOCCCN,-0.173318656,-0.089150885,11.71340936
C=CCCCCCC=O,CCNNOCCCN,-0.030397164,-0.190245187,6.286160523
CCCC=C=CCCO,CCNNOCCCN,-0.186727599,-0.123278126,11.71340936
CCC=C=CCCCO,CCNNOCCCN,-0.186727599,-0.100398762,11.71340936
CCC=CCCCC=O,CCNNOCCCN,-0.030397164,-0.177077314,6.286160523
CC=CCCCC=CO,CCNNOCCCN,-0.186727599,-0.046762422,5.106527395
CC=CCC=CCCO,CCNNOCCCN,-0.186727599,-0.142438465,11.71340936
CCCCCC=CC=O,CCNNOCCCN,-0.030397164,-0.185388479,6.286160523
CCCC=CC=CCO,CCNNOCCCN,-0.186727599,-0.09179288,11.71340936
CCCCCCCCF,CCNNOCCCN,-0.030222485,-0.193250466,6.674590972
CC=CCC=CCCF,CCNNOCCCN,-0.020112397,-0.273793984,6.674590972
CC=C=CCCCCF,CCNNOCCCN,-0.020112397,-0.205437857,6.674590972
C=CCC=CCCCF,CCNNOCCCN,-0.020112397,-0.229946199,6.674590972
C=C=CCCCCCF,CCNNOCCCN,-0.020112397,-0.23390083,6.674590972
CCCCCC=C=CF,CCNNOCCCN,-0.020112397,-0.190524717,0
CC=CCCCC=CF,CCNNOCCCN,-0.020112397,-0.196738805,0
CCCCNCCCC,CCNNOCCCN,-0.0043,-0.169802693,13.08951281
CC=CCNCC=CC,CCNNOCCCN,-0.016469444,-0.169602999,13.08951281
CC=CCN=CCCC,CCNNOCCCN,0.057847222,-0.256704963,12.75935699
CC=C=CNCCCC,CCNNOCCCN,-0.016469444,-0.091645593,6.544756406
C=CCCN=CCCC,CCNNOCCCN,0.057847222,-0.287802073,12.75935699
CC=CC=NCCCC,CCNNOCCCN,0.057847222,-0.246029463,12.75935699
CCC=CN=CCCC,CCNNOCCCN,0.057847222,-0.208815561,6.21460058
CC=CCNC=CCC,CCNNOCCCN,-0.016469444,-0.123732622,6.544756406
C=CCCNC=CCC,CCNNOCCCN,-0.016469444,-0.162916019,6.544756406
CCCCNCCCN,CCNNOCCCN,-0.167131001,-0.098606928,19.63426922
CC=C=CNCCCN,CCNNOCCCN,-0.209495841,-0.065870621,13.08951281
CCC=CNCC=CN,CCNNOCCCN,-0.209495841,-0.045125332,6.544756406
CCC=CNCCC=N,CCNNOCCCN,-0.121508885,-0.130727196,12.75935699
CC=CCNCC=CN,CCNNOCCCN,-0.209495841,-0.051262802,13.08951281
CCCCN=CC=CN,CCNNOCCCN,-0.121508885,-0.083032946,12.75935699
C=CCCNC=CCN,CCNNOCCCN,-0.209495841,-0.103209846,13.08951281
CCCCNC=CC=N,CCNNOCCCN,-0.121508885,-0.121504124,12.75935699
C=CCCN=CCCN,CCNNOCCCN,-0.121508885,-0.171624591,19.30411339
CCCCNCCCO,CCNNOCCCN,-0.185206361,-0.111848559,24.80292217
CCCC=NC=CCO,CCNNOCCCN,-0.133416736,-0.104897145,17.92800994
C=CC=CNCCCO,CCNNOCCCN,-0.23431219,-0.125562759,18.25816577
CCCCNC=CC=O,CCNNOCCCN,-0.051053099,-0.151167542,12.83091693
CC=CCNC=CCO,CCNNOCCCN,-0.23431219,-0.095988847,18.25816577
CCCCN=CC=CO,CCNNOCCCN,-0.133416736,-0.085310571,17.86588438
CC=CCN=CCCO,CCNNOCCCN,-0.133416736,-0.159376365,24.47276634
CC=CC=NCCCO,CCNNOCCCN,-0.133416736,-0.139845718,24.47276634
CC=C=CNCCCO,CCNNOCCCN,-0.23431219,-0.084794213,18.25816577
C=CCCNCC=CO,CCNNOCCCN,-0.23431219,-0.07738712,18.19604021
CCCCN=C=CCO,CCNNOCCCN,-0.133416736,-0.113109539,24.12796483
CCCCNCCCF,CCNNOCCCN,-0.04891184,-0.168402403,19.76410378
CCC=C=NCCCF,CCNNOCCCN,0.041412245,-0.134281398,19.08914644
CCCCN=CC=CF,CCNNOCCCN,0.041412245,-0.195154999,12.75935699
CC=CCNC=CCF,CCNNOCCCN,-0.076887755,-0.143442649,13.21934738
CC=CCN=CCCF,CCNNOCCCN,0.041412245,-0.23489249,19.43394796
C=C=CCNCCCF,CCNNOCCCN,-0.076887755,-0.21515447,19.76410378
CCC=CNC=CCF,CCNNOCCCN,-0.076887755,-0.122147088,6.674590972
C=CCCNC=CCF,CCNNOCCCN,-0.076887755,-0.174736176,13.21934738
CCCCOCCCC,CCNNOCCCN,0.138181344,-0.219905266,13.21376393
CC=C=COCCCC,CCNNOCCCN,0.124772401,-0.164813079,6.606881965
C=CC=COCCCC,CCNNOCCCN,0.124772401,-0.213329235,6.606881965
C=CCCOC=CCC,CCNNOCCCN,0.124772401,-0.212561196,6.606881965
C=CCCOCC=CC,CCNNOCCCN,0.124772401,-0.268679001,13.21376393
CC=CCOCC=CC,CCNNOCCCN,0.124772401,-0.235370578,13.21376393
CCC=COC=CCC,CCNNOCCCN,0.124772401,-0.131683414,0
CCCCOCCCN,CCNNOCCCN,-0.045206361,-0.13849252,19.75852033
CC=C=COCCCN,CCNNOCCCN,-0.09431219,-0.127048079,13.15163837
C=CCCOCC=CN,CCNNOCCCN,-0.09431219,-0.118607149,13.21376393
C=CCCOC=CCN,CCNNOCCCN,-0.09431219,-0.155273224,13.15163837
CC=CCOC=CCN,CCNNOCCCN,-0.09431219,-0.131273554,13.15163837
CCCCOCCCO,CCNNOCCCN,-0.06286384,-0.140790384,24.92717329
C=CCCOCCC=O,CCNNOCCCN,0.089282086,-0.227813826,19.49992445
CCC=COC=CCO,CCNNOCCCN,-0.119656009,-0.101753984,11.71340936
CCC=COCCC=O,CCNNOCCCN,0.089282086,-0.170896341,12.89304249
CC=CCOCC=CO,CCNNOCCCN,-0.119656009,-0.092871483,18.32029132
C=CCCOC=CCO,CCNNOCCCN,-0.119656009,-0.159470625,18.32029132
CC=CCOCCC=O,CCNNOCCCN,0.089282086,-0.203683038,19.49992445
CCCCOCCCF,CCNNOCCCN,0.093749826,-0.193632918,19.8883549
C=CCCOCC=CF,CCNNOCCCN,0.06223275,-0.216843294,13.21376393
CCC=COC=CCF,CCNNOCCCN,0.06223275,-0.130467805,6.674590972
CC=C=COCCCF,CCNNOCCCN,0.06223275,-0.15717656,13.28147294
CCC=COCC=CF,CCNNOCCCN,0.06223275,-0.150196895,6.606881965
CC=CCOCC=CF,CCNNOCCCN,0.06223275,-0.186134497,13.21376393
CCCCOC=C=CF,CCNNOCCCN,0.06223275,-0.146822908,6.606881965
CCCCCNCCC,CNCCCOCNC,-0.0043,-0.165722469,13.08951281
C=C=CNCCCCC,CNCCCOCNC,-0.016469444,-0.101600489,6.544756406
C=CCNC=CCCC,CCNNOCCCN,-0.016469444,-0.121656163,6.544756406
C=CCCCNC=CC,CCNNOCCCN,-0.016469444,-0.148330521,6.544756406
C=CCC=CNCCC,CNCCCOCNC,-0.016469444,-0.145393638,6.544756406
C=CCCCN=CCC,CCNNOCCCN,0.057847222,-0.247624056,12.75935699
CC=CNC=CCCC,CCNNOCCCN,-0.016469444,-0.107049289,0
C=C=CCCNCCC,CCNNOCCCN,-0.016469444,-0.220237217,13.08951281
CC=CCCNC=CC,CNCCCOCNC,-0.016469444,-0.168908389,6.544756406
C=CC=CCNCCC,CCNNOCCCN,-0.016469444,-0.16538525,13.08951281
CCCNCCCCN,CCNNOCCCN,-0.167131001,-0.089040777,19.63426922
CCC=NCCC=CN,CCNNOCCCN,-0.121508885,-0.076217712,12.75935699
CCCN=CCC=CN,CCNNOCCCN,-0.121508885,-0.079426146,12.75935699
CCCNC=CCC=N,CCNNOCCCN,-0.121508885,-0.12225226,12.75935699
CCCNCCC=C=N,CCNNOCCCN,-0.121508885,-0.11020412,18.95931188
CCCN=CCCC=N,CCNNOCCCN,-0.033521928,-0.161233694,18.97395756
CCCNCC=C=CN,CCNNOCCCN,-0.209495841,-0.026306186,13.08951281
CC=C=NCCCCN,CCNNOCCCN,-0.121508885,-0.060908858,18.95931188
CCCNCCCCO,CCNNOCCCN,-0.185206361,-0.102281087,24.80292217
C=CCNCCCC=O,CCNNOCCCN,-0.051053099,-0.152385659,19.37567333
CCC=NC=CCCO,CCNNOCCCN,-0.133416736,-0.124765314,17.92800994
CC=CNCCC=CO,CCNNOCCCN,-0.23431219,-0.06328279,11.6512838
CCCNCCC=C=O,CCNNOCCCN,-0.051053099,-0.102356275,19.03087182
CCCNC=C=CCO,CCNNOCCCN,-0.23431219,-0.087716405,18.25816577
CCCN=CC=CCO,CCNNOCCCN,-0.133416736,-0.113014792,24.47276634
CCCNC=CC=CO,CCNNOCCCN,-0.23431219,-0.075539373,11.6512838
CC=CNCC=CCO,CCNNOCCCN,-0.23431219,-0.082541987,18.25816577
C=CCNCCC=CO,CCNNOCCCN,-0.23431219,-0.065304272,18.19604021
CCCNCCCCF,CCNNOCCCN,-0.04891184,-0.158829282,19.76410378
C=CC=NCCCCF,CCNNOCCCN,0.041412245,-0.198677459,19.43394796
CC=CNCC=CCF,CCNNOCCCN,-0.076887755,-0.132377661,13.21934738
CC=CNCCC=CF,CCNNOCCCN,-0.076887755,-0.138029147,6.544756406
CCCNC=CC=CF,CCNNOCCCN,-0.076887755,-0.151455414,6.544756406
CCCNC=C=CCF,CCNNOCCCN,-0.076887755,-0.130094523,13.21934738
C=CCNCCC=CF,CCNNOCCCN,-0.076887755,-0.162435404,13.08951281
CCCCNNCCC,CCNNOCCCN,0.244468999,-0.315293301,13.08951281
CC=CNNC=CCC,CCNNOCCCN,0.202104159,-0.316100947,0
C=CCCN=NCCC,CCNNOCCCN,0.378078072,-0.354669226,13.08951281
CCC=C=NNCCC,CCNNOCCCN,0.290091115,-0.181000589,12.41455547
CCC=CN=NCCC,CCNNOCCCN,0.378078072,-0.288810943,6.544756406
C=CCNNCC=CC,CCNNOCCCN,0.202104159,-0.351613969,13.08951281
CCC=CNN=CCC,CCNNOCCCN,0.290091115,-0.239428391,6.21460058
CC=CN=NCCCC,CCNNOCCCN,0.378078072,-0.305435862,6.544756406
CCCNNCCCN,CCNNOCCCN,0.030994675,-0.200621608,19.63426922
CC=CNNCCC=N,CCNNOCCCN,0.049,-0.256191487,12.75935699
C=CC=NNCCCN,CCNNOCCCN,0.049,-0.188596964,19.30411339
C=CCNN=CCCN,CCNNOCCCN,0.049,-0.182769799,19.30411339
CCCN=NCCC=N,CCNNOCCCN,0.2548,-0.204754278,19.30411339
CCCNNC=CC=N,CCNNOCCCN,0.049,-0.24753006,12.75935699
CCCNN=CC=CN,CCNNOCCCN,0.049,-0.136360933,12.75935699
C=CCN=NCCCN,CCNNOCCCN,0.1519,-0.179922438,19.63426922
CCCNNC=C=CN,CCNNOCCCN,-0.0539,-0.132067308,6.544756406
CCCNNCCCO,CCNNOCCCN,-0.01144064,-0.194493656,24.80292217
CCCNN=CCC=O,CCNNOCCCN,0.219389569,-0.221777889,19.04551751
CC=CNNCCC=O,CCNNOCCCN,0.102256236,-0.270552553,12.83091693
C=C=CNNCCCO,CCNNOCCCN,-0.110496145,-0.216027871,18.25816577
CC=CNNC=CCO,CCNNOCCCN,-0.110496145,-0.222098416,11.71340936
